timestamp,middleware_hsf_provider_rt,middleware_metaq_send_success_rate,middleware_hsf_provider_biz_pool_usage,middleware_tddl_read_table_rt,middleware_tddl_read_table_success_rate,middleware_tair_read_hit_rate,pod_nginx_rt,middleware_tddl_write_table_success_rate,pod_nginx_qps,middleware_metaq_receive_success_rate,middleware_tair_write_success_rate,middleware_notify_send_qps,middleware_metaq_receive_rt,pod_event_oom,middleware_hsf_consumer_rt,middleware_tddl_write_table_rt,middleware_hsf_consumer_success_rate,middleware_notify_receive_qps,middleware_hsf_online,middleware_tair_write_qps,jvm_gc_fgc_time,middleware_hsf_consumer_qps,middleware_hsf_provider_success_rate,pod_cpu_load_average_1m_util_limit_v2,middleware_notify_receive_rt,middleware_tair_read_qps,middleware_tair_write_rt,middleware_metaq_send_rt,middleware_tair_read_rt,middleware_hsf_provider_qps,middleware_tair_read_success_rate,pod_network_retran_util,middleware_notify_receive_success_rate,jvm_gc_fgc_count,pod_cpu_limit_usage
1747046580000,72.0795,1.0,0.0694,1.0085,1.0,0.043,1.1257,0.9999,5.0491,0.9826,1.0,0.0,86.3416,0.0,20.1725,2.2989,0.9997,0.0263,1.0,0.0,28.0727,0.045,1.0,0.3824,35.6204,0.1723,1.2222,2.5928,0.5574,0.0321,1.0,0.0288,0.9312,0.0364,0.3044
1747046640000,71.8371,0.9999,0.0694,0.9038,1.0,0.0426,1.2915,0.9999,5.05,0.9832,1.0,0.0,84.2983,0.0,19.9565,2.2951,0.9998,0.0265,1.0,0.0,40.0364,0.0469,1.0,0.4016,36.0848,0.1679,2.0,2.5741,0.5701,0.0323,1.0,0.0229,0.9307,0.0545,0.3093
1747046700000,73.1146,1.0,0.0694,0.9271,1.0,0.0414,1.3702,0.9999,5.0445,0.9787,1.0,0.0,86.1162,0.0,20.5414,2.3047,0.9996,0.0259,1.0,0.0,17.8727,0.0449,1.0,0.415,35.7458,0.1713,1.6,2.2547,0.5634,0.0319,1.0,0.0313,0.9321,0.0182,0.3113
1747046760000,70.6282,1.0,0.0694,1.1496,1.0,0.0415,1.1252,0.9999,5.0536,0.9815,1.0,0.0,78.9563,0.0,19.8894,2.2951,0.9997,0.0262,1.0,0.0,14.2182,0.0435,1.0,0.3997,34.8017,0.1701,1.3438,2.4514,0.5516,0.0313,1.0,0.0165,0.9357,0.0182,0.3067
1747046820000,73.4072,1.0,0.0694,1.1058,1.0,0.0437,1.1497,0.9999,5.0375,0.9767,1.0,0.0,84.8636,0.0,20.0357,2.275,0.9995,0.0258,1.0,0.0,14.0909,0.0443,1.0,0.4184,34.7268,0.1708,1.2,2.2549,0.5456,0.0317,1.0,0.0206,0.9341,0.0182,0.2996
1747046880000,73.3975,1.0,0.0694,0.9114,1.0,0.0413,1.2605,0.9999,5.0391,0.987,1.0,0.0,69.9637,0.0,19.3401,2.3023,0.9997,0.026,1.0,0.0,0.0,0.0453,1.0,0.4083,35.4501,0.1691,2.0,2.3892,0.5657,0.0312,1.0,0.0244,0.9316,0.0,0.3094
1747046940000,74.4735,0.9999,0.0694,1.3297,1.0,0.0428,1.1898,1.0,5.0545,0.9878,1.0,0.0,70.0315,0.0,19.2984,2.3118,0.9997,0.0261,1.0,0.0,14.9818,0.0463,1.0,0.4024,36.0649,0.1707,1.5455,2.2999,0.5578,0.0321,1.0,0.0217,0.932,0.0182,0.3082
1747047000000,71.1273,1.0,0.0694,0.9829,1.0,0.043,1.2082,1.0,5.06,0.9848,1.0,0.0,73.1432,0.0,19.4378,2.3045,0.9997,0.0262,1.0,0.0,0.0,0.0468,1.0,0.4084,34.3606,0.1685,2.9231,2.7517,0.5627,0.0331,1.0,0.0214,0.9332,0.0,0.3122
1747047060000,72.7555,1.0,0.0694,1.0474,1.0,0.0417,1.1627,0.9999,5.0412,0.9787,1.0,0.0,87.9355,0.0,20.1226,2.3016,0.9997,0.0262,1.0,0.0,0.0,0.0478,1.0,0.3948,35.1791,0.1717,1.52,2.5005,0.5595,0.0333,1.0,0.0181,0.9319,0.0,0.3119
1747047120000,73.6566,1.0,0.0694,0.8279,1.0,0.0398,1.1769,0.9999,5.0482,0.9822,1.0,0.0,82.7701,0.0,20.6698,2.2853,0.9997,0.0262,1.0,0.0,0.0,0.0453,1.0,0.4033,35.0159,0.1762,1.2222,2.527,0.5666,0.0313,1.0,0.0345,0.9316,0.0,0.3082
1747047180000,69.8058,1.0,0.0694,0.8162,1.0,0.0436,1.2295,1.0,5.0473,0.9783,1.0,0.0,84.7019,0.0,19.8999,2.3051,0.9997,0.0261,1.0,0.0,12.2909,0.0472,1.0,0.4038,33.8157,0.1671,1.5,2.3803,0.5615,0.0322,1.0,0.0244,0.9326,0.0182,0.3051
1747047240000,71.6142,1.0,0.0694,0.8059,1.0,0.0403,1.1656,0.9999,5.0476,0.9822,1.0,0.0,79.4507,0.0,19.7223,2.2862,0.9997,0.0261,1.0,0.0,0.0,0.0467,1.0,0.4083,33.0434,0.1746,1.1429,2.3277,0.5559,0.0312,1.0,0.0249,0.9352,0.0,0.3077
1747047300000,71.8668,1.0,0.0694,0.8984,1.0,0.0413,1.108,0.9998,5.04,0.9807,1.0,0.0,80.4567,0.0,20.247,2.3049,0.9997,0.0261,1.0,0.0,11.8182,0.0434,1.0,0.407,33.9558,0.164,1.2143,2.6405,0.5611,0.0304,1.0,0.0173,0.9339,0.0182,0.2968
1747047360000,73.6831,1.0,0.0694,0.9533,1.0,0.0429,1.1542,1.0,5.0418,0.9849,1.0,0.0,77.3868,0.0,19.7851,2.3012,0.9997,0.026,1.0,0.0,0.0,0.0437,1.0,0.4145,33.6965,0.1708,1.7778,2.4761,0.5535,0.0316,1.0,0.023,0.9337,0.0,0.2954
1747047420000,72.2822,1.0,0.0694,0.8993,1.0,0.0407,1.1546,0.9999,5.0245,0.9808,1.0,0.0,80.0664,0.0,19.5227,2.3185,0.9997,0.0264,1.0,0.0,0.0,0.044,1.0,0.3952,34.2333,0.1699,1.3571,2.3591,0.5592,0.031,1.0,0.0363,0.9317,0.0,0.2998
1747047480000,69.9487,0.9999,0.0694,0.8582,1.0,0.0437,1.1997,0.9999,5.0609,0.9817,1.0,0.0,86.3949,0.0,19.6024,2.3259,0.9997,0.0262,1.0,0.0,0.0,0.0455,1.0,0.4023,35.2683,0.1643,1.25,2.4682,0.5624,0.0325,1.0,0.0392,0.927,0.0,0.3008
1747047540000,71.9484,1.0,0.0694,0.8621,1.0,0.0427,1.1767,0.9999,5.0282,0.983,1.0,0.0,83.6949,0.0,20.0295,2.3461,0.9997,0.0263,1.0,0.0,29.4182,0.0445,1.0,0.3986,35.2625,0.173,1.5,2.4655,0.5619,0.0325,1.0,0.0251,0.9294,0.0364,0.3045
1747047600000,71.3534,1.0,0.0694,0.8947,1.0,0.0416,1.5436,0.9999,5.03,0.9915,1.0,0.0,25.1199,0.0,20.2816,2.3369,0.9996,0.0261,1.0,0.0,0.0,0.0433,1.0,0.399,33.3527,0.1725,1.3158,2.399,0.5637,0.0299,1.0,0.0283,0.9351,0.0,0.3112
1747047660000,72.0543,1.0,0.0694,0.9862,1.0,0.0409,1.1656,1.0,5.042,0.9947,1.0,0.0,21.4581,0.0,19.5577,2.3397,0.9997,0.0264,1.0,0.0,0.0,0.0447,1.0,0.4011,32.8178,0.18,1.4231,2.337,0.5559,0.0326,1.0,0.0214,0.9365,0.0,0.3068
1747047720000,73.5533,1.0,0.0694,0.9911,1.0,0.0416,1.111,0.9999,5.0427,0.9884,1.0,0.0,46.6068,0.0,19.7741,2.3404,0.9996,0.0265,1.0,0.0,0.0,0.0455,1.0,0.384,32.0949,0.183,1.8,2.3814,0.5561,0.0319,1.0,0.026,0.937,0.0,0.3139
1747047780000,73.7368,1.0,0.0694,1.1543,1.0,0.0405,1.2039,0.9999,5.0427,0.9888,1.0,0.0,47.8328,0.0,19.4437,2.321,0.9996,0.0265,1.0,0.0,0.0,0.0439,1.0,0.4019,33.0423,0.1817,1.6667,2.452,0.5569,0.0317,1.0,0.0239,0.9343,0.0,0.3042
1747047840000,73.5437,1.0,0.0694,0.8649,1.0,0.0406,1.116,0.9999,5.0318,0.995,1.0,0.0,23.2736,0.0,20.0388,2.3184,0.9997,0.0264,1.0,0.0,17.5455,0.0446,1.0,0.4004,33.8682,0.1808,2.5,2.5274,0.5534,0.0318,1.0,0.0368,0.9376,0.0182,0.3097
1747047900000,73.6512,0.9999,0.0694,0.9225,1.0,0.04,1.142,1.0,5.0318,0.9948,1.0,0.0,23.0836,0.0,20.2807,2.3655,0.9997,0.0266,1.0,0.0,0.0,0.0448,1.0,0.3792,33.9689,0.1836,1.2143,2.6339,0.5452,0.0324,1.0,0.0207,0.937,0.0,0.3138
1747047960000,72.8408,1.0,0.0694,0.8096,1.0,0.0385,1.1476,1.0,5.0385,0.9828,1.0,0.0,74.7529,0.0,20.2187,2.2969,0.9996,0.0267,1.0,0.0,0.0,0.0431,1.0,0.3825,31.8644,0.1817,1.6875,2.4701,0.5473,0.031,1.0,0.0322,0.9368,0.0,0.3113
1747048020000,73.2609,1.0,0.0694,0.9236,1.0,0.0395,1.1177,0.9999,5.0464,0.9867,1.0,0.0,60.2617,0.0,19.7363,2.295,0.9997,0.0265,1.0,0.0,0.0,0.0446,1.0,0.382,32.4806,0.1802,1.3333,2.3882,0.5506,0.0302,1.0,0.0422,0.937,0.0,0.2988
1747048080000,74.8657,1.0,0.0694,1.0224,1.0,0.0406,1.1637,1.0,5.0319,0.9951,1.0,0.0,22.1912,0.0,19.6395,2.2869,0.9997,0.0264,1.0,0.0,0.0,0.0444,1.0,0.3704,32.3881,0.1784,1.25,2.3579,0.5473,0.0305,1.0,0.0241,0.9364,0.0,0.303
1747048140000,74.5625,1.0,0.0694,0.8853,1.0,0.042,1.1634,0.9999,5.0461,0.9953,1.0,0.0,22.5072,0.0,19.9283,2.2809,0.9997,0.0267,1.0,0.0,0.0,0.0445,1.0,0.3913,32.7349,0.1796,1.6429,2.3824,0.5509,0.0313,1.0,0.0224,0.937,0.0,0.3023
1747048200000,73.6675,1.0,0.0694,0.9468,1.0,0.04,1.1759,1.0,5.0564,0.9854,1.0,0.0,60.9934,0.0,19.8109,2.3169,0.9997,0.0265,1.0,0.0,0.0,0.0445,1.0,0.3803,32.3941,0.1796,1.6667,2.3743,0.5509,0.0313,1.0,0.0241,0.9352,0.0,0.3091
1747048260000,73.1109,0.9999,0.0694,0.9414,1.0,0.0394,1.0874,0.9999,5.0473,0.9869,1.0,0.0,61.3662,0.0,19.8398,2.2913,0.9997,0.0266,1.0,0.0,0.0,0.0441,1.0,0.3991,32.6991,0.1864,1.52,2.7035,0.5483,0.031,1.0,0.0286,0.9357,0.0,0.2976
1747048320000,75.6333,1.0,0.0694,0.946,1.0,0.0388,1.179,1.0,5.0473,0.9941,1.0,0.0,23.2969,0.0,20.1126,2.2817,0.9997,0.0267,1.0,0.0,0.0,0.0452,1.0,0.3933,33.4091,0.1874,1.3,2.3048,0.545,0.03,1.0,0.0397,0.9395,0.0,0.3058
1747048380000,74.5325,1.0,0.0694,0.9401,1.0,0.0414,1.1259,0.9999,5.0555,0.9922,1.0,0.0,32.3336,0.0,20.0857,2.2864,0.9996,0.0266,1.0,0.0,0.0,0.0452,1.0,0.4074,33.2628,0.1812,1.5,2.3029,0.5533,0.032,1.0,0.0216,0.9369,0.0,0.315
1747048440000,72.0234,1.0,0.0694,0.9393,1.0,0.0395,1.1893,1.0,5.0273,0.9879,1.0,0.0,50.6481,0.0,19.786,2.2998,0.9996,0.0267,1.0,0.0,0.0,0.0446,1.0,0.4071,32.9013,0.1794,1.9091,2.5629,0.5469,0.0315,1.0,0.0343,0.9337,0.0,0.3099
1747048500000,73.1622,1.0,0.0694,0.9264,1.0,0.0405,1.1103,1.0,5.04,0.9942,1.0,0.0,24.4309,0.0,20.3744,2.2958,0.9996,0.0264,1.0,0.0,0.0,0.0454,1.0,0.3967,33.7828,0.1787,1.8125,2.6727,0.5495,0.0307,1.0,0.0274,0.9376,0.0,0.3002
1747048560000,74.7359,1.0,0.0694,1.0445,1.0,0.0379,1.1101,1.0,5.0357,0.9931,1.0,0.0,30.1641,0.0,20.243,2.3045,0.9997,0.0266,1.0,0.0,0.0,0.0457,1.0,0.3933,32.539,0.1888,1.5185,2.4674,0.5441,0.0314,1.0,0.0305,0.9364,0.0,0.3073
1747048620000,73.1575,1.0,0.0694,1.2157,1.0,0.0362,1.16,1.0,5.0439,0.9953,1.0,0.0,21.7883,0.0,19.7338,2.2722,0.9997,0.0268,1.0,0.0,0.0,0.0438,1.0,0.3774,29.9399,0.1837,1.2222,2.5055,0.5437,0.0309,1.0,0.0185,0.9365,0.0,0.3051
1747048680000,73.2003,1.0,0.0694,0.9173,1.0,0.039,1.1444,1.0,5.0356,0.9896,1.0,0.0,62.604,0.0,19.3995,2.3042,0.9998,0.0268,1.0,0.0,13.2545,0.0453,1.0,0.3681,32.2454,0.1781,1.3333,2.6117,0.545,0.0318,1.0,0.0207,0.9371,0.0182,0.2989
1747048740000,75.8564,1.0,0.0694,1.055,1.0,0.0373,1.1338,1.0,5.04,0.9936,1.0,0.0,30.5944,0.0,19.975,2.289,0.9997,0.0268,1.0,0.0,0.0,0.0447,1.0,0.3723,32.7422,0.1818,1.4444,2.4104,0.5515,0.0314,1.0,0.0317,0.9356,0.0,0.3015
1747048800000,74.1649,1.0,0.0694,1.1716,1.0,0.0395,1.1614,0.9998,5.0485,0.9951,1.0,0.0,23.1871,0.0,19.756,2.3271,0.9997,0.0265,1.0,0.0,13.4727,0.0453,1.0,0.3933,33.1947,0.1796,1.0714,2.3623,0.5556,0.0312,1.0,0.0248,0.9374,0.0182,0.3105
1747048860000,73.3935,1.0,0.0694,1.0219,1.0,0.0376,1.4037,1.0,5.0365,0.9954,1.0,0.0,20.6146,0.0,19.9464,2.2966,0.9996,0.0267,1.0,0.0,25.7636,0.0458,1.0,0.3932,31.9171,0.1847,1.28,2.5297,0.5432,0.0301,1.0,0.0341,0.9371,0.0364,0.3097
1747048920000,73.5862,1.0,0.0694,0.8844,1.0,0.0395,1.1367,0.9999,5.0527,0.9867,1.0,0.0,53.0883,0.0,19.6743,2.2913,0.9996,0.0267,1.0,0.0,0.0,0.045,1.0,0.3802,31.7301,0.1813,1.25,2.4592,0.5465,0.0305,1.0,0.0243,0.9361,0.0,0.3029
1747048980000,73.4105,1.0,0.0694,0.8129,1.0,0.0402,1.1783,1.0,5.0591,0.9816,1.0,0.0,78.2978,0.0,20.0349,2.2843,0.9997,0.0268,1.0,0.0,0.2909,0.0446,1.0,0.3745,32.8336,0.1742,1.1429,2.3289,0.5528,0.0311,1.0,0.0414,0.9367,0.0,0.2953
1747049040000,71.1331,1.0,0.0694,0.8022,1.0,0.0401,1.1897,0.9999,5.0392,0.9948,1.0,0.0,23.9845,0.0,19.7078,2.3211,0.9997,0.0269,1.0,0.0,13.6727,0.0454,1.0,0.3797,32.7653,0.1797,1.5714,2.3756,0.5511,0.0304,1.0,0.0217,0.936,0.0182,0.2964
1747049100000,72.9479,1.0,0.0694,0.8651,1.0,0.0393,1.1328,1.0,5.059,0.9937,1.0,0.0,28.2241,0.0,19.7205,2.3018,0.9997,0.0271,1.0,0.0,0.0,0.0458,1.0,0.3767,31.5703,0.1799,1.4,2.5619,0.5541,0.0306,1.0,0.0329,0.941,0.0,0.3109
1747049160000,71.6128,1.0,0.0694,0.9096,1.0,0.04,1.1832,0.9999,5.0584,0.9952,1.0,0.0,23.1722,0.0,19.0331,2.2958,0.9997,0.0268,1.0,0.0,0.0,0.0466,1.0,0.379,31.5177,0.1741,1.4054,2.3819,0.5489,0.0313,1.0,0.0273,0.9381,0.0,0.2989
1747049220000,72.6409,1.0,0.0694,0.887,1.0,0.0413,1.1115,0.9999,5.0349,0.9896,1.0,0.0,59.6709,0.0,19.2475,2.3055,0.9997,0.0269,1.0,0.0,10.5636,0.0451,1.0,0.3819,32.8398,0.1736,1.4,2.5422,0.5507,0.0317,1.0,0.0296,0.9378,0.0182,0.3045
1747049280000,71.7813,1.0,0.0694,0.8471,1.0,0.0426,1.1367,0.9999,5.0129,0.9897,1.0,0.0,42.3248,0.0,19.4115,2.2904,0.9996,0.0267,1.0,0.0,32.0727,0.0451,1.0,0.3704,32.1585,0.1737,1.6,2.5942,0.5522,0.0321,1.0,0.0201,0.9349,0.0364,0.2968
1747049340000,73.5564,1.0,0.0694,0.8086,1.0,0.0411,1.4633,0.9999,5.0094,0.9923,1.0,0.0,45.2107,0.0,20.2501,2.2941,0.9997,0.0271,1.0,0.0,12.9091,0.0457,1.0,0.3621,33.603,0.1774,2.5,2.5199,0.553,0.0316,1.0,0.0244,0.935,0.0182,0.3001
1747049400000,74.1454,1.0,0.0694,0.8965,1.0,0.0394,1.1409,1.0,5.0427,0.9955,1.0,0.0,24.9002,0.0,19.8425,2.3053,0.9997,0.0266,1.0,0.0,0.0,0.0456,1.0,0.3739,33.3309,0.1769,1.4286,2.3511,0.5587,0.03,1.0,0.0211,0.9383,0.0,0.304
1747049460000,71.8596,1.0,0.0694,0.9477,1.0,0.0395,1.1662,1.0,5.0414,0.9953,1.0,0.0,21.0858,0.0,19.5658,2.2835,0.9997,0.027,1.0,0.0,0.4545,0.0459,1.0,0.3666,31.3292,0.1748,1.7143,2.3845,0.5432,0.0315,1.0,0.0292,0.9396,0.0,0.3009
1747049520000,73.2193,1.0,0.0694,0.9302,1.0,0.0385,1.0669,0.9999,5.0264,0.9854,1.0,0.0,65.9971,0.0,19.283,2.3494,0.9996,0.0265,1.0,0.0,27.5818,0.0451,1.0,0.3743,30.7374,0.1797,1.3077,2.389,0.5576,0.031,0.9999,0.0253,0.937,0.0364,0.2928
1747049580000,75.0224,0.9999,0.0694,1.1167,1.0,0.0384,1.0744,1.0,5.0527,0.9912,1.0,0.0,46.6623,0.0,19.405,2.2983,0.9997,0.0263,1.0,0.0,0.0,0.0442,1.0,0.3476,31.7952,0.1821,1.0,2.5603,0.5493,0.0319,1.0,0.0195,0.9374,0.0,0.2905
1747049640000,76.564,1.0,0.0694,0.8774,1.0,0.0387,1.1084,1.0,5.0302,0.9954,1.0,0.0,21.5603,0.0,20.0206,2.3092,0.9996,0.0265,1.0,0.0,16.9818,0.0446,1.0,0.3493,32.5935,0.1801,1.1333,2.3453,0.5443,0.0308,1.0,0.0158,0.9383,0.0182,0.2995
1747049700000,73.676,1.0,0.0694,0.9537,1.0,0.039,1.1415,1.0,5.0231,0.9951,1.0,0.0,21.1075,0.0,19.915,2.2943,0.9995,0.0265,1.0,0.0,0.0,0.0462,1.0,0.3519,32.3411,0.1752,1.5333,2.7763,0.5555,0.0315,1.0,0.0217,0.9371,0.0,0.2997
1747049760000,72.5224,1.0,0.0694,0.8036,1.0,0.0381,1.1072,0.9998,5.0202,0.9873,1.0,0.0,57.1786,0.0,19.8803,2.2913,0.9996,0.0267,1.0,0.0,0.0,0.045,1.0,0.3594,31.6349,0.1798,1.56,2.1368,0.5448,0.031,1.0,0.0216,0.9349,0.0,0.3062
1747049820000,72.2635,1.0,0.0694,0.9416,1.0,0.0404,1.1131,0.9999,5.0464,0.9862,1.0,0.0,60.6583,0.0,19.6813,2.2824,0.9998,0.0269,1.0,0.0,16.4182,0.0448,1.0,0.3634,31.4741,0.174,1.8462,2.3731,0.548,0.0306,1.0,0.0207,0.9372,0.0182,0.2908
1747049880000,72.9573,1.0,0.0694,0.9969,1.0,0.0383,1.117,0.9999,5.0521,0.9961,1.0,0.0,19.9526,0.0,19.5076,2.2802,0.9998,0.0268,1.0,0.0,0.0,0.0446,1.0,0.3619,29.8663,0.1763,0.75,2.4873,0.5452,0.0305,1.0,0.0465,0.9391,0.0,0.2922
1747049940000,70.5389,1.0,0.0694,0.8617,1.0,0.0423,1.0925,1.0,5.0459,0.9954,1.0,0.0,21.265,0.0,19.1696,2.2879,0.9998,0.0268,1.0,0.0,0.0,0.0425,1.0,0.3573,31.4002,0.1694,1.3077,2.4514,0.5562,0.0313,1.0,0.0166,0.9347,0.0,0.2961
1747050000000,72.4609,1.0,0.0694,0.9029,1.0,0.0421,1.1219,1.0,5.0421,0.9808,1.0,0.0,76.5959,0.0,19.9144,2.2568,0.9997,0.0267,1.0,0.0,13.0364,0.0461,1.0,0.3489,32.916,0.1732,1.7692,2.761,0.5682,0.0316,1.0,0.0252,0.9378,0.0182,0.2964
1747050060000,70.3055,1.0,0.0694,0.9003,1.0,0.0429,1.1774,1.0,5.0294,0.9879,1.0,0.0,54.4756,0.0,20.1852,2.2734,0.9997,0.0265,1.0,0.0,0.0,0.0458,1.0,0.3539,34.3053,0.1733,1.6429,2.5491,0.5485,0.033,1.0,0.0429,0.9363,0.0,0.3025
1747050120000,70.1037,1.0,0.0694,0.9565,1.0,0.0414,1.2179,0.9999,5.044,0.9955,1.0,0.0,22.1249,0.0,19.8172,2.2792,0.9997,0.0264,1.0,0.0,29.5273,0.0444,1.0,0.3415,33.2266,0.1769,1.4,2.4751,0.5559,0.0322,1.0,0.0238,0.9352,0.0364,0.3088
1747050180000,72.0112,1.0,0.0694,0.9523,1.0,0.0395,1.356,1.0,5.0194,0.9959,1.0,0.0,20.8406,0.0,19.5969,2.284,0.9997,0.0268,1.0,0.0,0.0,0.0453,1.0,0.3655,32.4955,0.1754,1.2941,2.6277,0.5535,0.0313,1.0,0.0224,0.9336,0.0,0.3048
1747050240000,72.6839,1.0,0.0694,0.9355,1.0,0.0412,1.1099,0.9999,5.0422,0.9911,1.0,0.0,54.4532,0.0,19.0142,2.2812,0.9998,0.0268,1.0,0.0,0.0,0.045,1.0,0.3797,33.0898,0.1714,1.7778,2.2135,0.5543,0.0315,1.0,0.0241,0.9349,0.0,0.303
1747050300000,73.6992,1.0,0.0694,0.8874,1.0,0.0394,1.2185,1.0,5.0567,0.9841,1.0,0.0,65.2514,0.0,19.9564,2.2948,0.9997,0.0266,1.0,0.0,0.0,0.043,1.0,0.3954,32.8068,0.1769,1.375,2.5058,0.5478,0.0305,1.0,0.0305,0.936,0.0,0.298
1747050360000,74.1437,1.0,0.0694,1.1007,1.0,0.0407,1.121,1.0,5.0357,0.9948,1.0,0.0,22.5697,0.0,20.29,2.294,0.9997,0.0267,1.0,0.0,13.6909,0.0446,1.0,0.3868,31.8068,0.1745,1.52,2.3043,0.552,0.0319,1.0,0.0356,0.9378,0.0182,0.2968
1747050420000,74.9795,1.0,0.0694,1.2323,1.0,0.042,1.148,1.0,5.0529,0.9945,1.0,0.0,22.9206,0.0,19.769,2.2995,0.9997,0.0265,1.0,0.0,16.1818,0.0444,1.0,0.3733,33.8456,0.1752,1.5,2.4084,0.5569,0.0317,1.0,0.0235,0.9344,0.0182,0.3036
1747050480000,72.4583,1.0,0.0694,0.8894,1.0,0.0403,1.305,1.0,5.0209,0.9822,1.0,0.0,78.1831,0.0,19.7817,2.3195,0.9997,0.0266,1.0,0.0,70.8,0.046,1.0,0.387,32.898,0.1788,1.0,2.5728,0.5507,0.0312,1.0,0.0162,0.9368,0.0909,0.3125
1747050540000,71.9144,1.0,0.0694,0.9828,1.0,0.0396,1.9665,1.0,5.0105,0.9896,1.0,0.0,48.4998,0.0,19.8286,2.3174,0.9997,0.0264,1.0,0.0,29.2545,0.0453,1.0,0.3837,32.0137,0.1749,1.375,2.4554,0.5459,0.0322,1.0,0.025,0.9352,0.0364,0.3036
1747050600000,74.4688,1.0,0.0694,1.2754,1.0,0.0407,1.4254,0.9999,5.0355,0.9944,1.0,0.0,23.0343,0.0,20.204,2.3449,0.9996,0.0264,1.0,0.0,13.8182,0.0442,1.0,0.3712,32.6526,0.1712,1.1875,2.4504,0.5617,0.0319,1.0,0.0272,0.9347,0.0182,0.2898
1747050660000,72.7072,1.0,0.0694,0.9089,1.0,0.0401,1.2934,1.0,5.0596,0.9955,1.0,0.0,23.9754,0.0,19.5078,2.3225,0.9997,0.0265,1.0,0.0,27.8909,0.0442,1.0,0.3655,33.3663,0.1761,1.5938,2.4507,0.5537,0.0326,1.0,0.0282,0.9371,0.0364,0.3057
1747050720000,71.8571,1.0,0.0694,1.0904,1.0,0.0379,1.1272,0.9999,5.0401,0.9856,1.0,0.0,59.246,0.0,19.7019,2.3067,0.9997,0.0264,1.0,0.0,16.9818,0.0441,1.0,0.3776,32.0739,0.1785,1.3,2.4828,0.5443,0.0322,1.0,0.0155,0.9367,0.0,0.3079
1747050780000,71.1912,1.0,0.0694,0.8089,1.0,0.0392,1.1898,1.0,5.0572,0.9863,1.0,0.0,66.9659,0.0,19.3613,2.2955,0.9998,0.0266,1.0,0.0,14.8727,0.0446,1.0,0.3637,32.8818,0.18,1.5,2.5673,0.5497,0.0324,1.0,0.0384,0.9317,0.0364,0.2986
1747050840000,71.9564,1.0,0.0694,0.7987,1.0,0.0423,1.118,0.9999,5.0315,0.9944,1.0,0.0,23.9696,0.0,19.9938,2.2818,0.9997,0.0266,1.0,0.0,15.3091,0.0453,1.0,0.3612,33.5549,0.1727,1.3,2.4889,0.5518,0.0316,1.0,0.0229,0.936,0.0182,0.2997
1747050900000,72.6582,1.0,0.0694,0.8696,1.0,0.0411,1.0796,1.0,5.048,0.9945,1.0,0.0,22.6001,0.0,20.164,2.3072,0.9996,0.0265,1.0,0.0,41.0727,0.0445,1.0,0.3715,32.5139,0.1711,1.0714,2.4152,0.557,0.0312,1.0,0.0291,0.9349,0.0545,0.307
1747050960000,72.3407,0.9999,0.0694,0.9025,1.0,0.0409,1.1317,1.0,5.0429,0.983,1.0,0.0,79.6821,0.0,20.1793,2.286,0.9998,0.0264,1.0,0.0,0.0,0.0444,1.0,0.3488,33.8399,0.1763,1.8846,2.5451,0.5388,0.0323,1.0,0.0259,0.9357,0.0,0.2998
1747051020000,72.3633,1.0,0.0694,0.8753,1.0,0.0417,1.0801,0.9999,5.0618,0.9882,1.0,0.0,50.3553,0.0,19.9587,2.26,0.9997,0.0262,1.0,0.0,0.0,0.0441,1.0,0.3662,33.4829,0.1715,1.75,2.4964,0.5422,0.0309,1.0,0.0249,0.9319,0.0,0.2929
1747051080000,70.5672,1.0,0.0694,0.8682,1.0,0.0429,1.1629,1.0,5.0612,0.9939,1.0,0.0,23.7653,0.0,19.826,2.3056,0.9996,0.0265,1.0,0.0,26.6364,0.0455,1.0,0.3697,34.6761,0.1718,1.25,2.4852,0.557,0.0323,1.0,0.0284,0.9346,0.0182,0.2902
1747051140000,71.7527,1.0,0.0694,0.7996,1.0,0.0429,1.1564,0.9999,5.0582,0.9946,1.0,0.0,23.3471,0.0,20.6036,2.277,0.9997,0.0263,1.0,0.0,39.8182,0.0461,1.0,0.3533,34.4695,0.1728,1.4118,2.488,0.5524,0.032,1.0,0.0266,0.9361,0.0727,0.3049
1747051200000,72.3552,1.0,0.0694,0.9202,1.0,0.0404,1.1419,1.0,5.0336,0.9841,1.0,0.0,58.7553,0.0,20.2129,2.3328,0.9996,0.0263,1.0,0.0,15.5455,0.042,1.0,0.3647,32.256,0.1752,1.5333,2.6833,0.5773,0.0301,1.0,0.0185,0.9398,0.0182,0.3061
1747051260000,72.3726,1.0,0.0694,0.9603,1.0,0.0395,1.3444,0.9999,5.0577,0.9902,1.0,0.0,58.1823,0.0,18.9401,2.3282,0.9998,0.0264,1.0,0.0,0.0,0.0447,1.0,0.3741,32.5883,0.1724,1.6154,2.5483,0.563,0.0315,1.0,0.0567,0.9379,0.0,0.2966
1747051320000,75.5762,1.0,0.0694,0.9634,1.0,0.0402,1.1488,0.9999,5.04,0.9952,1.0,0.0,25.0896,0.0,19.6906,2.3417,0.9997,0.0266,1.0,0.0,122.3091,0.0438,1.0,0.354,33.2101,0.1741,1.9231,2.4265,0.5658,0.0312,1.0,0.0362,0.9338,0.1455,0.2954
